Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,ENCOUNTERS,PROCEDURES
a5720f1a-60d9-3b4c-9840-1ad647d686f6,e1818b21-4458-3b9c-b2b8-7ed6f57ae078,Tamisha203 Wilderman619,F,GENERAL PRACTICE,2399 BOSTON ROAD,WILBRAHAM,MA,010951185,42.14668485,-72.45048427046072,734,0
8d295bcd-2b8d-3f4e-a5c5-877878d52a73,328f813e-4de8-3ec2-a113-43f3ddfb0b2a,Rebeca548 García15,F,GENERAL PRACTICE,30-40 WESTPARK STREET,BROCKTON,MA,023015241,42.0834335,-71.0183787,3499,0
2ac94e8b-f981-30a0-b6f6-d3046ffacf2f,8d110f42-6f75-3751-b0c5-b45ab08333a1,Shonna561 Feest103,F,GENERAL PRACTICE,88 WASHINGTON ST,TAUNTON,MA,027802465,41.9062805,-71.09518121351795,770,0
b48e7d03-f235-3bfa-921e-809e1fd10329,200746fc-5d0f-3ec7-a2a9-3d9a219ee139,Latrisha74 Rippin620,F,GENERAL PRACTICE,800 CUMMINGS PARK  SUITE 3100,WOBURN,MA,018016355,42.4977745,-71.1237712,256,0
59940ec1-310e-3ef3-ad94-54506773a415,d6600c68-8a26-3a88-86e2-99517365c10a,Jeniffer557 Wolf938,F,GENERAL PRACTICE,175 Elm Street,New Bedford,MA,02740,41.635937,-70.92991,3427,0
91acda22-d97a-3659-9b01-51e36570db55,dd3307db-114c-3f11-be44-a9eef6bb3fc5,Francis500 Ratke343,M,GENERAL PRACTICE,269 UNION STREET,LYNN,MA,019011201,42.4652772,-70.94362420273097,5591,0
25524f55-bc7e-3109-875d-dfa92e48e4e9,810c33cd-83fe-36e9-8fe6-ef78eb2c6fb9,Calandra120 Hackett68,F,GENERAL PRACTICE,3 VISION DR,NATICK,MA,017602059,42.3026972,-71.35370110550767,2,0
fa711bae-926b-356f-9052-0a5c754754df,36d96ba1-1b43-3fda-b4b0-84205d5b3a16,Nickie321 O'Conner199,F,GENERAL PRACTICE,10 BELLAMY ST,BRIGHTON,MA,021351502,42.354847649999996,-71.16853348093532,36,0
82676aea-8f3e-3672-990a-9c835d46e614,1d87bbfa-19aa-3128-adca-420ff8d5a12a,Junior695 Pacocha935,M,GENERAL PRACTICE,771 CHURCH ST,NORTH ADAMS,MA,012474109,42.680927100000005,-73.09950699822534,300,0
06f0e32d-fa3c-3ff4-9172-46ae417ac022,f2068cee-c75c-321d-9b2c-c33535db89c9,Charles364 Prosacco716,F,GENERAL PRACTICE,32 BOSSI AVE,RANDOLPH,MA,023682002,42.20017865,-71.0582074,185,0
011f1f0c-f94f-37ac-92e1-5c09cf2b873e,9285ca02-6788-3ae1-b1b7-3b313abbfea1,Hilary419 Dach178,F,GENERAL PRACTICE,59 COOLIDGE HILL RD,WATERTOWN,MA,024722816,42.36721805,-71.1528107445055,21,0
f1a90328-d848-3deb-9388-04f1db24fc85,9b1f8cd0-2246-3f4f-82df-23ea314c7665,Claudio955 Bruen238,M,GENERAL PRACTICE,800 ESSEX ST,LAWRENCE,MA,018414617,42.70162725,-71.1755487945157,1,0
e9285dc6-8b6b-3eaa-8976-2e9b90b5d32f,357e489c-304e-3495-8354-62e85b5896b5,Marlys304 Schoen8,F,GENERAL PRACTICE,75 HERRICK ST,BEVERLY,MA,019155900,42.56305785,-70.87604053437136,163,0
253abb6a-eedd-3349-829d-0deb43d59a35,655f2a4f-419c-39d3-8ed6-6c4117eb7e32,Aurore252 Herzog843,F,GENERAL PRACTICE,21 MAIN ST,NORTH READING,MA,018641326,42.566971949999996,-71.10799861135133,2810,0
26e822c9-e4c3-34ec-8178-f5927601b133,118e081c-c2f2-35cd-b9c3-ef534f1b7830,Brooks264 Ziemann98,M,GENERAL PRACTICE,1364 MAIN ST,READING,MA,018671137,42.55581805,-71.10585713492983,50,0
14eb5e8e-b57c-3b01-b951-dbdb40fd7fef,5018c664-e283-30eb-932a-529d9a19b3b5,Numbers230 Stehr398,M,GENERAL PRACTICE,300 SOUTH ST,WOBURN,MA,018014979,42.473347,-71.144086,1383,0
ad28f700-37bf-34b1-847b-f40015a0132c,2e8b42f8-4300-30a9-a576-d513d1021a0a,Beverlee316 Haag279,F,GENERAL PRACTICE,600 CLARK RD,TEWKSBURY,MA,018761699,42.63120935,-71.27023603178071,28274,0
c62cc78b-a0f7-38c2-b617-5117f25330e1,0caa0116-ef9a-3d4c-bcff-9c405a9d2bda,Aubrey96 Emard19,M,GENERAL PRACTICE,105 CHESTNUT ST STE 35,PLYMOUTH,MA,023604054,41.884685,-70.847219,6716,0
987ee33f-c40e-30d3-b015-e68772a3d08f,5ba77f2c-8ce5-3dde-bb46-3ffcceb3bfbf,Cedric746 Quitzon246,M,GENERAL PRACTICE,188 FLORENCE ST,CHESTNUT HILL,MA,024672641,42.31835025,-71.17401686317635,33,0
52dc93a6-7051-37cc-9e4c-698e37a76c8c,4ff3563e-f909-3a06-902d-26c28d9d5355,Soraya693 Cormier289,F,GENERAL PRACTICE,876 FALMOUTH RD,HYANNIS,MA,026012322,41.6619029,-70.31909857281401,8,0
b2661880-fc9c-3cb7-9cb5-4dfa3bf9ef3c,d140ed3f-2696-3e78-bd77-1c959ec4fc4d,Orpha286 Marks830,F,GENERAL PRACTICE,863 HATHAWAY ROAD,NEW BEDFORD,MA,027401916,41.6512968,-70.9669902070805,96,0
918341fa-13d6-3b24-98fe-827217f40e47,d4e48a16-0a60-3e90-81e5-c35b22ffe6af,Bertram873 Kutch271,M,GENERAL PRACTICE,856 STATE RD,NORTH ADAMS,MA,012473027,42.69967208677275,-73.16330754755236,1235,0
eae5c8c5-b256-3801-9ed5-14a4aee5928f,a609d72c-6c90-3703-8500-02b8c9c0f6dc,Megan108 Dickens475,F,GENERAL PRACTICE,1000 NORTH ST,PITTSFIELD,MA,012011520,42.4680348,-73.24334506233173,70,0
7ebb8ff6-38ca-3726-9101-d418b7240b21,b53dc1b7-43b0-3c43-a73f-304165633a59,Junior695 Leffler128,M,GENERAL PRACTICE,63 MAIN ST,HYANNIS,MA,026013202,41.6562005,-70.27336188244256,165,0
6592244f-337d-3d01-a5ea-557bd0740ed5,f7171d7c-0d92-33cf-98dc-abd628d79750,Wilford267 Schmidt332,M,GENERAL PRACTICE,431 POND ST,JAMAICA PLAIN,MA,021303402,42.310128500000005,-71.1321602569144,15,0
c9e61680-e7c9-307a-938f-8b0c22084b26,39c15c0f-5c49-311e-99d2-1fb99d80e06e,Salvador46 Homenick806,M,GENERAL PRACTICE,398 NEPONSET AVE,DORCHESTER,MA,021223134,42.286764399999996,-71.04402811508834,1460,0
fa561f1c-ba93-3d1e-9981-cc4b071616ca,c3e56d13-ebb5-3d4d-908f-3f2a6a4de7aa,Willette878 Reynolds644,F,GENERAL PRACTICE,233 MIDDLE ST,BRAINTREE,MA,021844840,42.2180597,-70.9924896,1,0
31bfada9-b050-3074-9fc6-c3ebc65513f7,c58f91d8-cd19-30c4-9f61-4eb50ae5d837,Rolando809 Senger904,M,GENERAL PRACTICE,10 CENTER ST STE 209,LYNNFIELD,MA,019402663,42.5389836,-71.0481084,177,0
9f6c7647-3185-345b-9dff-c322e1e92c4d,8f22037a-070f-3fcf-8f39-fa879f0ae107,Ina660 Hermann103,F,GENERAL PRACTICE,567 DARTMOUTH ST,S DARTMOUTH,MA,027481826,41.61112,-70.93937914285715,7,0
589e9d14-1fc6-360b-a627-afcd20bce50d,bccd7d67-203c-3d93-b6b0-bff5a146cd1d,Florencia449 Araña824,F,GENERAL PRACTICE,286 WASHINGTON ST,STOUGHTON,MA,020721763,42.1384306,-71.1022598,788,0
9abbf827-0092-3ad0-badd-acd3f7cb121b,07baae96-3d74-3c69-a845-dad7b792eb52,Augustine565 Brekke496,M,GENERAL PRACTICE,42 ASBURY ST,SOUTH HAMILTON,MA,019821808,42.61322825,-70.87300675048934,1122,0
d024fb2c-7229-3654-a256-c058b8365c2d,63cb4d95-04a9-3a35-b5d9-f89e0377a48d,Thanh759 Weber641,M,GENERAL PRACTICE,211 PARK ST,ATTLEBORO,MA,027033143,41.9419187,-71.2752081695297,23170,0
4a9aee82-99cf-3ded-a28a-797a03b289c9,45e64170-207e-3786-b970-76fca7a5691b,Myron933 Hilpert278,M,GENERAL PRACTICE,50 INDIAN NECK RD,WAREHAM,MA,025712174,41.7539753,-70.69890130810117,1,0
2ceed297-6b8e-3d2c-8f77-a00610d0c6b8,6e290541-eba3-37fc-a3e2-e58f77e84c7e,Christeen33 Toy286,F,GENERAL PRACTICE,15 LENOX ST.,SPRINGFIELD,MA,011083122,42.085779,-72.55846414285715,910,0
75aa0d8c-cee2-38a1-bbbe-351c771e7899,263d1b03-1560-3fc3-b93d-c33a0cbd5837,Clemente531 Treutel973,M,GENERAL PRACTICE,10 RIVERSIDE DRIVE  STE 201,LAKEVILLE,MA,023471689,41.8771119,-70.92344635,57,0
a8e6fc81-3191-37c1-89bd-92ba193e0aff,32741060-a632-36de-907b-3c21caacf07a,Eliana466 Wehner319,F,GENERAL PRACTICE,455 BRAYTON AVE,SOMERSET,MA,027262642,41.7294555,-71.16190171707717,22,0
96fa349b-e232-3981-ac7c-5429f4f800b6,4e880cb9-1ca0-3582-b8cf-8a59b0d2b878,Mao115 Bednar518,F,GENERAL PRACTICE,51 S CHURCH ST,PITTSFIELD,MA,012016178,42.44648205,-73.25863241543368,22320,0
9af77ff2-5df6-3f5c-9d5f-5d47eaeec78f,432821fe-58ed-33eb-823c-b4447a52c7e9,Ignacio928 O'Keefe54,M,GENERAL PRACTICE,1071 VARNUM AVE,LOWELL,MA,018541131,42.64497212195122,-71.36843231707317,10,0
3b27248d-bba5-3c36-9c1b-326ac19a81e3,a2a41caf-758f-3962-8e5f-e6e603f93d17,Rhett759 Padberg411,M,GENERAL PRACTICE,111 HUNTOON MEMORIAL HWY,ROCHDALE,MA,015421305,42.2020225,-71.89891616754682,7425,0
e73677f9-8d3c-3e08-8916-da2ccaecae2e,ca62a361-9c79-32d1-92cc-ffc0d5d19679,Benedict104 Barrows492,M,GENERAL PRACTICE,19 HENRY ST,SHARON,MA,020671714,42.109147300000004,-71.20768205338297,1361,0
d29b0e53-9aeb-3808-9a6d-89cb868f7e0f,0d24cc89-3256-330c-b36d-d8de8babef84,Delicia67 Bernhard322,F,GENERAL PRACTICE,1030 FALMOUTH RD,SOUTH YARMOUTH,MA,026641218,41.6667779,-70.1847414,10478,0
3b99ea94-7285-31fc-a171-c064629eafcf,8ae6a210-708f-3b23-b7d3-ac7948abd2b0,Khalilah870 Dare640,F,GENERAL PRACTICE,631 LINCOLN ST,WORCESTER,MA,016052010,42.2975664,-71.76536802164628,396,0
dad3e5c3-420f-391f-9a15-2d74ef81ddca,ce5a2589-44ba-3e2f-ac0d-76c482da6091,Kevin729 Moore224,M,GENERAL PRACTICE,178 LOWELL STREET,LEXINGTON,MA,024202719,42.438544300000004,-71.19310317632329,2,0
715b985c-7d93-3b87-868d-b52d505b82ed,db28cc9a-fdfb-35a6-aef7-ab9b933ef244,Clement78 Gleason633,M,GENERAL PRACTICE,8 DANA STREET,CAMBRIDGE,MA,021385402,42.3694992,-71.11011030010101,766,0
606f34bb-4991-30b1-8a81-89e32bb8a0dd,19a65317-5d32-355e-8f82-88933d48366d,Carl856 King743,F,GENERAL PRACTICE,5 PRECINCT ST,LAKEVILLE,MA,023471468,41.8455651,-70.95195924208448,1601,0
118fddfe-8c90-3870-b713-c89edc78a366,844a8cb2-4164-35b2-88b8-dffa2889a738,Shemeka786 Conn188,F,GENERAL PRACTICE,150 UNIVERSITY DRIVE,AMHERST,MA,010022232,42.368937,-72.53247107203978,146,0
ba9de495-3ef7-3e1f-8d87-1944715ba80a,5cd349bd-0515-3d84-b531-b9a07b4577f4,Benny518 Fahey393,M,GENERAL PRACTICE,1748 HIGHLAND AVE,FALL RIVER,MA,027204305,41.727794450000005,-71.13606963451934,2,0
c45866f1-4d62-3829-b925-69c7c4799e6a,a6fb79e7-4abb-3a68-b62d-e501427fdca4,Barb55 Renner328,F,GENERAL PRACTICE,489 WASHINGTON ST STE 202,AUBURN,MA,015015709,42.187836,-71.83104,324,0
5ee1d59b-3d7c-33a0-ae4c-c809d06acfb5,756ed90d-15f4-377d-b99f-ca1de5633481,Conchita9 Mesa630,F,GENERAL PRACTICE,115 HOLLISTON ST,MEDWAY,MA,020531954,42.158983899999996,-71.41067830029175,6,0
fe6899cd-2abd-33ef-831a-7d8ca32ebd25,5117bb89-3a9f-3740-a0f1-c3a1a8d7851e,Rashad361 Predovic534,M,GENERAL PRACTICE,20 ELM ST,PITTSFIELD,MA,012016502,42.4458896,-73.2448206979669,3501,0
4e32a036-0784-338c-a75d-ba7d8cf59f8e,9d0e702d-50a0-3f4c-9126-0951d560fd4b,Hellen346 Roberts511,F,GENERAL PRACTICE,189 MAY ST,WORCESTER,MA,016024339,42.25986305,-71.83597786023279,4335,0
457f20e5-c33d-3413-9eb8-4b19708b7460,f0e3e152-0b08-3819-b962-b043f63f6dc1,Kirby843 Rippin620,M,GENERAL PRACTICE,1010 VARNUM AVENUE,LOWELL,MA,018541915,42.6422606,-71.36626685573418,302,0
f3115ccf-ac00-3acc-8a50-28dee8ce4aa2,c656d426-a307-372e-85f4-add29b4f178b,Miguel815 Collazo246,M,GENERAL PRACTICE,174 ARMISTICE BLVD STE A,FALL RIVER,MA,027212367,41.7010642,-71.1546367,289,0
dd95fdbf-4c29-3c6c-8c83-c4c9c67e15ed,2fa36ef4-0a5b-358e-b76f-f4ada6c48e8b,Donn979 Lindgren255,M,GENERAL PRACTICE,90 ROUTE 6A,SANDWICH,MA,025635301,41.76404705,-70.50066669296109,103,0
7c7e0330-9561-3a76-a8e1-221b26d121cc,ea8d287f-b3a9-3800-8798-788e334ee406,Palmer257 Kuphal363,M,GENERAL PRACTICE,81 HIGHLAND AVE,SWAMPSCOTT,MA,019072928,42.4699241,-70.9171507,7292,0
6b2f98a3-16c6-3ef8-9e9d-2b4d7d2ae3ad,c7542447-e06e-32cb-b6db-243c23a0dbc2,Chantell995 Krajcik437,F,GENERAL PRACTICE,30 WARREN ST,BOSTON,MA,021353602,42.3501483,-71.14393324457691,13958,0
b0dbf6f1-d974-39e1-985a-8ecfa8a9fe4d,d9fe2c9c-135e-3da3-8de8-1a0ff165d886,Eldridge510 Marquardt819,M,GENERAL PRACTICE,1430 MAIN ST,WORCESTER,MA,016091121,42.2492003,-71.92931780325071,6592,0
292af046-732f-37d8-b9fc-07c96989493f,50c47685-8125-3c50-8311-8bd7ba9e9108,Mariano761 Gómez206,M,GENERAL PRACTICE,4199 WASHINGTON ST,ROSLINDALE,MA,021311733,42.2871447,-71.1277526,3905,0
aefc4f2c-22d3-3df3-a75a-f5c4cd58f89d,8bf5325a-c11b-35c4-b07d-17a5aeba8353,Rueben647 Okuneva707,M,GENERAL PRACTICE,815 WORCESTER STREET,SPRINGFIELD,MA,011511001,42.1018764,-72.5886727,91,0
4ed583dd-78ed-3ab8-8a1e-7d2f1fbaeefe,6dafa732-cdaa-37ab-a33c-b14878e841d7,September423 Howe413,F,GENERAL PRACTICE,400 BROOKSBY VILLAGE DRIVE,PEABODY,MA,019601488,42.55186794282506,-70.97276672693852,123,0
40320f70-465b-3a9a-949d-762bf3631787,621bd7b5-3f4c-3555-8daa-f1216e352f33,Mitchel812 Williamson769,M,GENERAL PRACTICE,34 AGASSIZ AVE,BELMONT,MA,024785023,42.38815185,-71.19406248191802,35,0
205d891c-3600-38a5-a85e-206fed1595ea,0b2738b6-7911-3aa4-8b6e-7e1df7c14fe1,Hilton264 Stokes453,M,GENERAL PRACTICE,888 N MAIN ST,BROCKTON,MA,023011668,42.1061239,-71.02807965450519,23,0
80be2c73-d3a2-30a9-a88e-d4478b54135b,46375470-1e20-3ddc-8dc5-010ba53826b6,Jude172 Reynolds644,M,GENERAL PRACTICE,40 WRIGHT ST,PALMER,MA,010691138,42.16934095,-72.34120457065711,4869,0
db2ae083-4718-37a8-afec-3d9a6769ed40,9d2a1656-0f4d-30d1-bc63-eb365a05529c,Lorene243 Ward668,F,GENERAL PRACTICE,235 N PEARL ST,BROCKTON,MA,023011794,42.09805395,-71.0609587194362,1823,0
fe8536e6-2f54-3dc1-bf1c-c115b1f06aa1,aba3e6f6-4562-342e-b90f-dd61b117f394,Gonzalo160 Urbina137,M,GENERAL PRACTICE,438 CHESTNUT STREET,SPRINGFIELD,MA,011072008,42.11291091861002,-72.59692685125127,56,0
9b54f404-8518-3a2a-89f8-de803db0521a,a4b91172-69e7-3895-bd89-b9a0868de5c2,Salvador46 Wolff180,M,GENERAL PRACTICE,651 ORCHARD ST,NEW BEDFORD,MA,027441052,41.6149879,-70.93113851963673,225,0
3b0681a7-205c-30a0-b061-147ace3b9fef,47fb5a56-bee5-3ecd-9958-706b20831c82,Ezra452 Torp761,M,GENERAL PRACTICE,600 CUMMINGS CENTER  SUITE 270X,WOBURN,MA,018016356,42.4792618,-71.1522766,128,0
5f7bff29-f85c-3e90-891e-3f01ae0ce30b,30547c24-6d41-3a9d-8a21-cc3606224d38,Aurore252 Farrell962,F,GENERAL PRACTICE,1200 BRUSH HILL ROAD,MILTON,MA,021862337,42.23073215,-71.122659913074,4,0
0ae8205d-138b-35b0-8cb7-e17d7172c317,72f50aa0-d8c9-34dc-ac58-c428323f3bcd,Danuta945 Little434,F,GENERAL PRACTICE,55 FRUIT ST,BOSTON,MA,021142696,42.36286045,-71.06875296664998,2666,0
bbc58327-5f20-32dd-8d93-169bc6fc4543,1df9d0cd-af31-3418-ba9b-d9df7dd44290,Monroe732 Mills423,M,GENERAL PRACTICE,960 SOUTH ST FL 2,FITCHBURG,MA,014207037,42.5903661,-71.8119837,71,0
f345f7e8-1fee-3382-bd49-bb115cba76c9,1cd20733-c6b9-31f9-b7c7-0c9357fcb560,Genevie117 Kassulke119,F,GENERAL PRACTICE,40 WALNUT ST,WELLESLEY,MA,024812102,42.32553365,-71.25238403429299,62,0
6c543528-f808-3245-b27d-13aa9413b333,3fea2678-1991-3390-b5f1-ebe38f28888b,Odell776 Buckridge80,M,GENERAL PRACTICE,135 WEBSTER ST,WEYMOUTH,MA,021901613,42.2212188,-70.9391625,336,0
bece976c-2103-3871-a7fc-5aa5e8b67caf,ca8a919a-05f9-3687-bfb6-42800a70031e,Clair921 Flatley871,F,GENERAL PRACTICE,6111 OAK TREE BLVD STE 301,FRAMINGHAM,MA,017014613,42.3095704,-71.4413097,120,0
86a4a342-1efe-3f6d-a658-ad9f60a706f4,eee00932-ca82-36bc-b7e8-e3fff6dbaeaa,Cira533 Hane680,F,GENERAL PRACTICE,450 BROOKLINE AVE,WEYMOUTH,MA,021893141,42.2212188,-70.9391625,2584,0
8b49ac8a-646d-3c92-9446-4d48d39e2e96,50c7f768-9138-3dae-a67d-953bdf9ad754,Evelia928 Bogisich202,F,GENERAL PRACTICE,125 COUNTY STREET,TAUNTON,MA,027803561,41.8960599,-71.07799243944345,62,0
6d261409-329e-3c32-a81e-f98ad324e188,a194e94a-dd16-347e-95ea-8d00052c14d1,Elvera717 Gusikowski974,F,GENERAL PRACTICE,833 MAIN ST,S YARMOUTH,MA,026645254,41.65171785,-70.21464095380932,638,0
0175b8e7-5b90-369d-a6c5-0e39598e37ea,be509ccb-bfb7-3b87-8945-8426b689ef9d,Chong355 Balistreri607,F,GENERAL PRACTICE,2049 DORCHESTER AVENUE,BOSTON,MA,021244742,42.3554334,-71.060511,299,0
6d8472df-2420-3ca9-b92a-c012eb9644c5,c0719377-d40a-3e9c-9f7c-af47c93b3f40,Freeman822 Sawayn19,M,GENERAL PRACTICE,80 SUMMER ST STE 1,BOSTON,MA,021101218,42.35403315,-71.05809515865283,506,0
7f354376-5dd4-3b57-b532-4ecf60155a9e,52476935-b9e6-3dbc-a44d-47db68ee9977,Paul232 Daugherty69,M,GENERAL PRACTICE,56 LIBERTY STREET,DANVERS,MA,019233361,42.563351999999995,-70.9210216494721,7,0
2387e14d-7a1a-3bf9-9dfe-4d378ff308cb,f087b01f-da5c-3db6-bb6d-8a3cf3e630c5,Maurice742 Littel644,M,GENERAL PRACTICE,255 PARK AVE,WORCESTER,MA,016091989,42.26491135,-71.8185187,70,0
d3da2d35-f917-3c8d-8d9f-d180c67a440c,065eba51-cef7-3976-8654-ba8e7df887ce,Traci329 Block661,F,GENERAL PRACTICE,1165 NORTH PLEASANT STREET,AMHERST,MA,01002,42.40927615,-72.52971238527101,72,0
54e5d88b-077c-3c74-a9d5-e91e03832a39,a06b1a97-d6ce-3ea1-ba4a-2ef85a8114ab,Wanda961 Goyette777,F,GENERAL PRACTICE,400 GROTON ROAD,AYER,MA,014321171,42.57821195,-71.5733060441645,434,0
a23efefd-19dc-3999-b80d-7e46ea55225c,73c7eaf8-f8b3-383f-b3e1-4d8ff5ca255d,Nicki254 Bartell116,F,GENERAL PRACTICE,161 FALMOUTH RD,MASHPEE,MA,026492662,41.6314877,-70.46769809885944,4,0
20576384-74bc-392a-a9a5-5c0ec4db4893,1214636f-3c27-3011-a715-3191a36a2a85,Darell496 Ebert178,M,GENERAL PRACTICE,28 ESSEX ST,LYNN,MA,019021754,42.47493315,-70.9274241816419,16,0
30193aa9-609f-31b8-9cc8-bb65e8ea2b12,6873525f-1680-3ceb-b536-270d44b46e2e,Lai148 Nicolas769,F,GENERAL PRACTICE,500 COLUMBIA RD,DORCHESTER,MA,021252322,42.3147979,-71.067633,2115,0
34eb9aa0-e915-33da-80b2-db54c857c695,6c7fe370-02c4-3537-8f5e-373b2168b933,Enrique929 Caraballo427,M,GENERAL PRACTICE,60 HOSPITAL ROAD,LEOMINSTER,MA,014533791,42.54031915,-71.76312990486304,150,0
bc34f0a3-6187-3f64-8ff3-96ab4898e5b3,9fbf3c5e-5f22-3b9f-9032-39d6de320874,Rufus33 Langosh790,M,GENERAL PRACTICE,150 FLANDERS RD,WESTBOROUGH,MA,015811017,42.2770724,-71.5679154706427,121,0
53f2aa87-a52f-3d98-a475-7bffd30511fe,da35b999-0af8-380e-9912-cd8b3bc09f53,Charleen536 Hirthe744,F,GENERAL PRACTICE,50 REDFIELD ST,WORCESTER,MA,016081531,42.2625621,-71.8018877,39,0
f1842d02-4ed4-3e47-8c6a-e62a6c9185f1,f8918a95-31e8-3ac4-8d12-29ca6080ebda,Rudolf736 Vandervort697,M,GENERAL PRACTICE,199 REEDSDALE RD,MILTON,MA,021863926,42.251368299999996,-71.0768393856917,1726,0
9e7211a7-f891-3938-ab48-0181d860bf3d,bce5b907-584b-345d-bbcf-912cf56cb6c3,Arturo47 Maldonado119,M,GENERAL PRACTICE,11-15 SANDERSDALE ROAD,WORCESTER,MA,016032467,42.0667952,-72.0084995,934,0
afdd1666-1911-38ad-b408-0d4a415f9ad8,9cec3b3c-fe3f-344e-b9c3-e414dafcd19f,Parthenia862 Dickens475,F,GENERAL PRACTICE,120 MAIN ST,MALDEN,MA,021486904,42.41918695,-71.06618960434116,20,0
9721a032-fc78-3d8d-94f6-fa644bad9d51,b829fbd7-fd77-3977-a441-91c2691d5653,Federico589 Schumm995,M,GENERAL PRACTICE,380 SUMNER ST,STOUGHTON,MA,020723470,42.1141661,-71.08865040101732,1,0
7d3f1a56-cdc4-3437-92a6-b846bea57f52,8d5880eb-1dd8-31ea-b7c5-21709f3bb341,Nicholle822 Satterfield305,F,GENERAL PRACTICE,50 ROWE ST,MELROSE,MA,021763201,42.4592093,-71.06078096379728,5193,0
987aca0e-b1b7-35d4-ad1a-4a46f2ab936c,0ec04450-c150-322d-b2c3-1449d672a23c,Renaldo199 Huels583,M,GENERAL PRACTICE,110 W SQUANTUM ST,NORTH QUINCY,MA,021712122,42.27259075,-71.03082765,318,0
9f839530-9492-338b-ae30-cb50c47d4a13,fd650ebc-a642-3818-b073-692473cd31f1,Larisa542 Kris249,F,GENERAL PRACTICE,900 CUMMING CENTER,BEVERLY,MA,019156181,42.5584284,-70.8800491,769,0
f5b3ab12-b1d4-3b25-9679-fe1ff0c53959,3ff0f58b-7a1f-3334-9449-ff15f68b7d86,Crystle668 McCullough561,F,GENERAL PRACTICE,275 SANDWICH ST,PLYMOUTH,MA,023607761,41.94186605,-70.6455366462985,2350,0
e0721c65-7206-3bac-9f49-05c73e07c26f,4e0ec952-dd08-359e-87af-b13809b955ac,Modesta635 Mills423,F,GENERAL PRACTICE,37 DERBY ST,QUINCY,MA,021697564,42.2509914,-71.0037374,88,0
01865cc3-cbad-3340-802b-3f40cedc29ca,70e3ad4f-b9ff-3f3e-9990-2cd7e23a9d1c,Tambra47 Bosco882,F,GENERAL PRACTICE,1238 RIVERDALE ST,WEST SPRINGFIELD,MA,010894675,42.1373438,-72.62624707492338,22,0
9e00482c-8b70-3a30-8f18-dd23c0b88ab5,09434cf4-ae0d-32ad-bc16-5ce7b0e5c12b,Erich201 Christiansen251,M,GENERAL PRACTICE,1041L Pearl St.,Brockton,MA,02301,42.055134,-71.06661,998,0
254ad740-1443-3a44-9a3e-3ee183ed5b57,8ddbad9e-b5fc-3895-8a1c-17f32197a865,Robert854 Nicolas769,M,GENERAL PRACTICE,1455 MAIN STREET,CHATHAM,MA,026332083,41.6827332,-69.98755685244114,8,0
e95a254c-26cd-355b-a74b-cb62a019e50d,9cfdd210-a2ed-34d6-9381-2f5d999011ca,Warren653 Beier427,M,GENERAL PRACTICE,21 HIGHLAND AVE,NEWBURYPORT,MA,019503873,42.814341671166744,-70.88998002772408,28,0
8b10e41e-1432-3e3b-80a8-45d96411ccf2,093afe86-737c-38d9-b4e7-154bf0449719,Graham902 Mayert710,M,GENERAL PRACTICE,33 JAMES REYNOLDS RD STE E,SWANSEA,MA,027773429,41.770450800000006,-71.26445861400265,11,0
f7848f37-4651-3204-b562-79ac67aad21f,dd280187-8662-3732-af81-595d10572911,Mertie42 Lakin515,F,GENERAL PRACTICE,4499 ACUSHNET AVE,NEW BEDFORD,MA,027454707,41.74026055,-70.9450945705336,9682,0
d0ec7e9c-40f4-3f8a-a349-069face10c65,a6964d47-8af0-3df2-b99d-d8414eb1cfa3,Adrienne302 Schiller186,F,GENERAL PRACTICE,200 MAY ST,SOUTH ATTLEBORO,MA,027035520,41.924394750000005,-71.36076410900014,7836,0
91e3b987-36b1-3433-9981-c68438d87b2a,004554b4-3068-3938-832d-fa7cbe1cd1fb,Lacy523 Littel644,M,GENERAL PRACTICE,25 STONEHAVEN DRIVE,WEYMOUTH,MA,021903951,42.1589443,-70.94970431672323,263,0
5fe9bbb3-f06b-34bc-8621-2e3df427aab2,dae3ee01-f383-366e-9ad6-dc92963064ea,Kristin64 Will178,F,GENERAL PRACTICE,1233 MAIN ST,HOLYOKE,MA,010405381,42.16578055,-72.63389634691956,298,0
5bb7c29b-a142-38c7-a7d8-6dcdcfafb5d4,8ac513c1-7955-373e-83c3-a6d55d52a452,Clair921 Schmitt836,M,GENERAL PRACTICE,691 MAIN ST,WALTHAM,MA,024510609,42.376247,-71.237816,36,0
a004fbf5-2e8b-33f6-89ca-961de6d6dcd5,a7b047dd-186a-32de-8187-b0853c05aed6,Dustin31 Mayert710,M,GENERAL PRACTICE,180 LOW STREET,NEWBURYPORT,MA,019503519,42.815683050000004,-70.89666045994463,4,0
abae437b-6233-388c-aff9-ad55883d01d0,6d947ed4-9b7f-3720-8141-67109691d2e7,Kim439 Eichmann909,M,GENERAL PRACTICE,73 Eagle Street,Pittsfield,MA,01201,42.451427,-73.25195,50,0
b969393a-1e98-33f7-95be-c3584c5930ba,2c708a72-2e25-36a1-8209-d2a708874eff,Eusebio566 Strosin214,M,GENERAL PRACTICE,1324 BELMONT STREET #202,BROCKTON,MA,023014435,42.057156895761736,-71.06994368825448,181,0
